row_index,unitid,source,raw_title,title_kind,is_program_title,bucket,canonical_title,program_conf,program_conf_reason
166,186131,crawl,Department of African American Studies,department_unit,0,black,African American Studies,100,strong_token|bare_studies_name|bucket_match:black
166,186131,crawl,Program in African Studies,program,1,african,Program in African Studies,100,strong_token|bare_studies_name|anchor_phrase|bucket_match:african
166,186131,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
169,186201,crawl,Africana Studies,program,1,africana,Africana Studies,90,bare_studies_name|anchor_phrase|bucket_match:africana
169,186201,crawl,Black Lives Matter at Ramapo College and in the Anisfield School of Business,other_nonprogram,0,,,0,sentence_like
169,186201,crawl,Ethnicity and Race Studies,program,1,ethnic,Ethnicity and Race Studies,70,bare_studies_name|bucket_match:ethnic
169,186201,crawl,See Africana Studies Minor Requirements >,other_nonprogram,0,africana,See Africana Studies Minor Requirements >,30,strong_token|anchor_phrase|bucket_match:africana|admin_marker
169,186201,crawl,See Requirements for the Africana Studies Major,other_nonprogram,0,africana,See Requirements for the Africana Studies,30,strong_token|anchor_phrase|bucket_match:africana|admin_marker
169,186201,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
170,217420,crawl,Africana Studies,program,1,africana,Africana Studies,90,bare_studies_name|anchor_phrase|bucket_match:africana
170,217420,crawl,Africana Studies Career Opportunities,other_nonprogram,0,africana,Africana Studies Career Opportunities,30,anchor_phrase|bucket_match:africana
170,217420,crawl,Africana Studies Program,program,1,africana,Africana Studies,90,strong_token|anchor_phrase|bucket_match:africana
170,217420,crawl,Engage in an interdisciplinary exploration of a worldwide diaspora in Africana Studies.,other_nonprogram,0,africana,Engage in an interdisciplinary exploration of a worldwide diaspora in Africana Studies.,30,anchor_phrase|bucket_match:africana
170,217420,crawl,Jalisa Torres: From Africana Studies Major to Housing Advocate,program,1,africana,Jalisa Torres: From Africana Studies Major to Housing Advocate,90,strong_token|anchor_phrase|bucket_match:africana
170,217420,crawl,Minor in Africana Studies,program,1,africana,Minor in Africana Studies,100,strong_token|bare_studies_name|anchor_phrase|bucket_match:africana
170,217420,crawl,Our Africana Studies Faculty,junk,0,africana,Our Africana Studies Faculty,30,anchor_phrase|bucket_match:africana
170,217420,crawl,Why Earn an Africana Studies Bachelor's Degree at Rhode Island College?,other_nonprogram,0,africana,Why Earn an Africana Studies Bachelor's Degree at Rhode Island College?,30,strong_token|anchor_phrase|bucket_match:africana|story_marker
170,217420,crawl,With our Africana Studies bachelor's degree you'll shift paradigms and create new ways of seeing and knowing.,program,1,africana,Africana Studies,100,strong_token|anchor_phrase|compound_anchor|bucket_match:africana
170,217420,crawl,"cite the principle contributions of major literary, musical and artistic figures in the Black experience",event_news,0,,,60,strong_token
170,217420,crawl,discuss sociological and psychological theories with reference to global Black experiences,event_news,0,,,0,
170,217420,crawl,recall historical chronology that gave rise to the field of Africana studies,other_nonprogram,0,africana,recall historical chronology that gave rise to the field of Africana studies,30,anchor_phrase|bucket_match:africana
170,217420,crawl,"recite major events, dates and persons in the chronology of the global Black experience",junk,0,,,60,strong_token
170,217420,crawl,show how the experiences of Black people have been an integral part of American and world history,junk,0,,,0,sentence_like
170,217420,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
171,221351,crawl,Africana Studies,program,1,africana,Africana Studies,90,bare_studies_name|anchor_phrase|bucket_match:africana
171,221351,crawl,Major in Africana Studies,program,1,africana,Major in Africana Studies,100,strong_token|bare_studies_name|anchor_phrase|bucket_match:africana
171,221351,crawl,Minor in Africana Studies,program,1,africana,Minor in Africana Studies,100,strong_token|bare_studies_name|anchor_phrase|bucket_match:africana
171,221351,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
171,221351,cv,"Ethnic, Cultural Minority, and Gender Studies, Other",program,1,minority,"Ethnic, Cultural Minority, and Gender Studies, Other",100,cv_taxonomy_target|bucket_match:minority|cv_bonus
172,136950,crawl,African and African American Studies,program,1,black,African and African American Studies,100,bare_studies_name|anchor_phrase|compound_anchor|bucket_match:black
172,136950,crawl,African and African American Studies Minor,program,1,black,African and African American Studies,100,strong_token|anchor_phrase|compound_anchor|bucket_match:black
172,136950,crawl,African and African American Studies Program,program,1,black,African and African American Studies,100,strong_token|anchor_phrase|compound_anchor|bucket_match:black
172,136950,crawl,Dive into African and African-American Studies,program,1,black,Dive into African and African-American Studies,70,bare_studies_name|bucket_match:black
172,136950,crawl,Middle Eastern and North African Studies,program,1,mena,Middle Eastern and North African Studies,100,bare_studies_name|anchor_phrase|compound_anchor|bucket_match:mena
172,136950,crawl,Middle Eastern and North African Studies Minor,program,1,mena,Middle Eastern and North African Studies,100,strong_token|anchor_phrase|compound_anchor|bucket_match:mena
173,148487,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
174,184782,cv,African Studies,program,1,african,African Studies,100,bare_studies_name|anchor_phrase|bucket_match:african|cv_bonus
175,186371,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
176,186380,crawl,Africana Studies,program,1,africana,Africana Studies,90,bare_studies_name|anchor_phrase|bucket_match:africana
176,186380,cv,"African Languages, Literatures, and Linguistics",other_nonprogram,0,african,"African Languages, Literatures, and Linguistics",10,bucket_match:african
176,186380,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
177,186399,crawl,Africana Studies,program,1,africana,Africana Studies,90,bare_studies_name|anchor_phrase|bucket_match:africana
177,186399,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
178,172051,crawl,Reflecting Black Art Exhibit,other_nonprogram,0,,,0,
180,179159,crawl,African American Studies (AAM),other_nonprogram,0,black,African American Studies,10,bucket_match:black
180,179159,crawl,"African American Studies, B.A.",maybe_program,0,black,"African American Studies, B.A.",50,degree_token|bucket_match:black
180,179159,crawl,"African American Studies, Minor",program,1,black,African American Studies,70,strong_token|bucket_match:black
180,179159,crawl,Department of African American Studies,department_unit,0,black,African American Studies,100,strong_token|bare_studies_name|bucket_match:black
180,179159,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
182,123554,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
182,123554,cv,Ethnic Studies,program,1,ethnic,Ethnic Studies,100,bare_studies_name|anchor_phrase|bucket_match:ethnic|cv_bonus
182,123554,cv,"Ethnic, Cultural Minority, and Gender Studies, Other",program,1,minority,"Ethnic, Cultural Minority, and Gender Studies, Other",100,cv_taxonomy_target|bucket_match:minority|cv_bonus
183,186432,crawl,Get more info about Africana Studies,junk,0,africana,Get more info about Africana Studies,90,bare_studies_name|anchor_phrase|bucket_match:africana
184,148627,crawl,African American Studies Minor,program,1,black,African American Studies,70,strong_token|bucket_match:black
184,148627,crawl,African American Studies Minor Program Requirements,other_nonprogram,0,black,African American Studies Minor Program Requirements,10,strong_token|bucket_match:black|admin_marker
184,148627,crawl,African-American Studies,program,1,black,African-American Studies,70,bare_studies_name|bucket_match:black
184,148627,crawl,African-American Studies Undergraduate Minor,program,1,black,African-American Studies Undergraduate,70,strong_token|bucket_match:black
184,148627,crawl,Black Authors Celebration - All Month Long,other_nonprogram,0,,,0,profile_dash
184,148627,crawl,Black Down Memory Lane - All Month Long,other_nonprogram,0,,,0,profile_dash
184,148627,crawl,SXU Celebrates Black History Month,junk,0,,,0,
185,122409,cv,African-American/Black Studies,program,1,black,African-American/Black Studies,100,bare_studies_name|anchor_phrase|bucket_match:black|cv_bonus
185,122409,cv,"Ethnic, Cultural Minority, and Gender Studies, Other",program,1,minority,"Ethnic, Cultural Minority, and Gender Studies, Other",100,cv_taxonomy_target|bucket_match:minority|cv_bonus
186,122597,crawl,Africana Studies,program,1,africana,Africana Studies,90,bare_studies_name|anchor_phrase|bucket_match:africana
186,122597,crawl,Africana Studies (AFRS),other_nonprogram,0,africana,Africana Studies,30,anchor_phrase|bucket_match:africana
186,122597,crawl,Africana Studies BA + Ethnic Studies MA SF State Scholars Roadmap,program,1,africana,Africana Studies BA + Ethnic Studies MA SF State Scholars Roadmap,70,degree_token|anchor_phrase|bucket_match:africana
186,122597,crawl,Africana Studies Department,department_unit,0,africana,Africana Studies Department,90,strong_token|anchor_phrase|bucket_match:africana
186,122597,crawl,American Ethnic and Racial Minorities,other_nonprogram,0,ethnic,American Ethnic and Racial Minorities,10,bucket_match:ethnic
186,122597,crawl,Asian American Studies BA + Ethnic Studies MA SF State Scholars Roadmap,program,1,ethnic,Asian American Studies BA + Ethnic Studies MA SF State Scholars Roadmap,70,degree_token|anchor_phrase|bucket_match:ethnic
186,122597,crawl,Bachelor of Arts in Africana Studies,program,1,africana,Africana Studies,100,degree_phrase|bare_studies_name|anchor_phrase|bucket_match:africana
186,122597,crawl,Bachelor of Arts in Race and Resistance Studies,program,1,race,Race and Resistance Studies,70,degree_phrase|bucket_match:race
186,122597,crawl,Certificate in Ethnic Studies,program,1,ethnic,Certificate in Ethnic Studies,100,strong_token|bare_studies_name|anchor_phrase|bucket_match:ethnic
186,122597,crawl,College of Ethnic Studies,program,1,ethnic,College of Ethnic Studies,90,bare_studies_name|anchor_phrase|bucket_match:ethnic
186,122597,crawl,Critical Mixed Race Studies,program,1,race,Critical Mixed Race Studies,70,bare_studies_name|bucket_match:race
186,122597,crawl,Ethnic Studies,program,1,ethnic,Ethnic Studies,90,bare_studies_name|anchor_phrase|bucket_match:ethnic
186,122597,crawl,Ethnic Studies (ETHS),other_nonprogram,0,ethnic,Ethnic Studies,30,anchor_phrase|bucket_match:ethnic
186,122597,crawl,Ethnic Studies Empowerment Certificate,program,1,ethnic,Ethnic Studies Empowerment Certificate,90,strong_token|anchor_phrase|bucket_match:ethnic
186,122597,crawl,"Ethnic Studies, College of",other_nonprogram,0,ethnic,"Ethnic Studies, College of",30,anchor_phrase|bucket_match:ethnic
186,122597,crawl,Latina/​Latino Studies BA + Ethnic Studies MA SF State Scholars Roadmap,program,1,ethnic,Latina/​Latino Studies BA + Ethnic Studies MA SF State Scholars Roadmap,70,degree_token|anchor_phrase|bucket_match:ethnic
186,122597,crawl,Master of Arts in Ethnic Studies,program,1,ethnic,Ethnic Studies,100,degree_phrase|bare_studies_name|anchor_phrase|bucket_match:ethnic
186,122597,crawl,Minor in African Studies,program,1,african,Minor in African Studies,100,strong_token|bare_studies_name|anchor_phrase|bucket_match:african
186,122597,crawl,Minor in Africana Studies,program,1,africana,Minor in Africana Studies,100,strong_token|bare_studies_name|anchor_phrase|bucket_match:africana
186,122597,crawl,Minor in Arab and Muslim Ethnicities and Diasporas Studies,maybe_program,0,other,Minor in Arab and Muslim Ethnicities and Diasporas Studies,60,strong_token
186,122597,crawl,Minor in Queer and Trans Ethnic Studies,program,1,ethnic,Ethnic Studies,100,strong_token|anchor_phrase|compound_anchor|bucket_match:ethnic
